Name, X, Y, Z
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.0212,-0.1624706,-0.207
Billy,-0.025,-0.1624708,-0.212
Billy,-0.028,-0.1624706,-0.235
Billy,-0.031,-0.1624715,-0.258
Billy,-0.028,-0.1624708,-0.276
Billy,-0.025,-0.1624708,-0.297
Billy,-0.018,-0.1624708,-0.315
Billy,-0.012,-0.1624708,-0.335
Billy,-0.005,-0.1624708,-0.356
Billy,0.004999985,-0.1624707,-0.374
Billy,0.018,-0.1624707,-0.397
Billy,0.029,-0.1624715,-0.412
Billy,0.04100001,-0.1624707,-0.428
Billy,0.045,-0.1624708,-0.432
Billy,0.048,-0.1624708,-0.435
Billy,0.04900001,-0.1624715,-0.435
Billy,0.063,-0.1624707,-0.422
Billy,0.08400001,-0.1624707,-0.363
Billy,0.09599999,-0.1624708,-0.287
Billy,0.09900001,-0.1624707,-0.221
Billy,0.097,-0.1624716,-0.154
Billy,0.08699999,-0.1624708,-0.114
Billy,0.069,-0.1624708,-0.087
Billy,0.045,-0.1624708,-0.072
Billy,-0.004,-0.1624715,-0.061
Billy,-0.053,-0.1624708,-0.059
Billy,-0.119,-0.1624707,-0.073
Billy,-0.184,-0.1624707,-0.104
Billy,-0.2253242,-0.1612051,-0.1319491
Billy,-0.2702921,-0.1546961,-0.174042
Billy,-0.2994737,-0.1536658,-0.2025524
Billy,-0.3255505,-0.1504919,-0.2364765
Billy,-0.353424,-0.1518003,-0.2699955
Billy,-0.3709731,-0.1518234,-0.2849987
Billy,-0.3930129,-0.151821,-0.2879958
Billy,-0.416993,-0.1535954,-0.283004
Billy,-0.4639943,-0.151789,-0.2650056
Billy,-0.508008,-0.1518213,-0.2289896
Billy,-0.5530465,-0.1533799,-0.1755889
Billy,-0.58893,-0.1582447,-0.1488876
Billy,-0.6138089,-0.1680743,-0.1150239
Billy,-0.6292484,-0.1715331,-0.04085133
Billy,-0.7229199,-0.1694605,0.008571506
Billy,-0.7457653,-0.164483,0.01582828
Billy,-0.7549924,-0.1624765,0.04199362
Billy,-0.7469999,-0.1624698,0.07800084
Billy,-0.7229999,-0.1624701,0.1119999
Billy,-0.6899999,-0.1624714,0.149
Billy,-0.639,-0.1624707,0.2
Billy,-0.609,-0.16247,0.225
Billy,-0.5889999,-0.1624707,0.236
Billy,-0.5740001,-0.1624707,0.234
Billy,-0.559,-0.1624707,0.225
Billy,-0.5289999,-0.1624715,0.206
Billy,-0.493,-0.1624706,0.186
Billy,-0.457,-0.1624707,0.168
Billy,-0.441,-0.1624706,0.156
Billy,-0.41,-0.1624706,0.135
Billy,-0.373,-0.1624707,0.11
Billy,-0.345,-0.1624707,0.088
Billy,-0.315,-0.1624713,0.058
Billy,-0.279,-0.1624707,0.01700002
Billy,-0.255,-0.1624706,-0.013
Billy,-0.219,-0.1624708,-0.05800001
Billy,-0.199,-0.1624713,-0.08699999
Billy,-0.19,-0.1624707,-0.114
Billy,-0.188,-0.1624706,-0.141
Billy,-0.19,-0.1624707,-0.179
Billy,-0.196,-0.1624706,-0.22
Billy,-0.2050445,-0.1603778,-0.2690544
Billy,-0.2221208,-0.1603471,-0.3271964
Billy,-0.2360163,-0.162468,-0.3709828
Billy,-0.256,-0.1624708,-0.4369929
Billy,-0.2779998,-0.1624707,-0.5160001
Billy,-0.296,-0.1624707,-0.5839999
Billy,-0.301,-0.1624705,-0.622
Billy,-0.298,-0.1624715,-0.6639999
Billy,-0.291,-0.1624707,-0.674
Billy,-0.29,-0.1624708,-0.6779999
Billy,-0.283,-0.1624708,-0.6799999
Billy,-0.28,-0.1624716,-0.684
Billy,-0.26,-0.1624707,-0.681
Billy,-0.228,-0.1624708,-0.649
Billy,-0.188,-0.1624706,-0.5929999
Billy,-0.129,-0.1624707,-0.495
Billy,-0.097,-0.1624707,-0.434
Billy,-0.064,-0.1624715,-0.364
Billy,-0.046,-0.1624707,-0.313
Billy,-0.033,-0.1624706,-0.27
Billy,-0.024,-0.1624707,-0.231
Billy,-0.021,-0.1624707,-0.207
Billy,-0.023,-0.1624707,-0.177
Billy,-0.029,-0.1624707,-0.151
Billy,-0.056,-0.1624708,-0.119
Billy,-0.09299999,-0.1624711,-0.09899998
Billy,-0.164,-0.1624707,-0.07700001
Billy,-0.222,-0.1624706,-0.064
Billy,-0.2877053,-0.1619926,-0.04949669
Billy,-0.3443288,-0.1571266,-0.06249571
Billy,-0.3837592,-0.155184,-0.06260408
Billy,-0.4187506,-0.1543399,-0.06531134
Billy,-0.4398347,-0.1541435,-0.06718735
Billy,-0.4590366,-0.1539757,-0.07108213
Billy,-0.4770021,-0.1559253,-0.07028046
Billy,-0.5080872,-0.1551876,-0.06834714
Billy,-0.5321267,-0.156241,-0.05649484
Billy,-0.55203,-0.1624831,-0.01994408
Billy,-0.5690093,-0.1623896,0.007008881
Billy,-0.5770013,-0.1624709,0.05300171
Billy,-0.578,-0.1624702,0.08000179
Billy,-0.572,-0.1624702,0.1019999
Billy,-0.5659999,-0.1624707,0.111
Billy,-0.5609999,-0.1624706,0.116
Billy,-0.558,-0.1624707,0.12
Billy,-0.55,-0.1624712,0.124
Billy,-0.539,-0.1624707,0.124
Billy,-0.512,-0.1624705,0.121
Billy,-0.46,-0.1624708,0.11
Billy,-0.419,-0.1624706,0.101
Billy,-0.379,-0.1624716,0.07599999
Billy,-0.349,-0.1624705,0.04799999
Billy,-0.295,-0.1624706,0.008000004
Billy,-0.256,-0.1624705,-0.02500001
Billy,-0.232,-0.1624715,-0.059
Billy,-0.224,-0.1624707,-0.08499999
Billy,-0.216,-0.1624707,-0.112
Billy,-0.209,-0.1624705,-0.144
Billy,-0.198,-0.1624707,-0.204
Billy,-0.194,-0.1624712,-0.247
Billy,-0.193,-0.1624705,-0.294
Billy,-0.195,-0.1624705,-0.348
Billy,-0.198,-0.1624706,-0.3869999
Billy,-0.203,-0.1624707,-0.437
Billy,-0.212,-0.1624709,-0.489
Billy,-0.22,-0.1624705,-0.5490001
Billy,-0.225,-0.1624706,-0.5950001
Billy,-0.227,-0.1624705,-0.6269999
Billy,-0.223,-0.1624707,-0.6359999
Billy,-0.222,-0.1624706,-0.639
Billy,-0.22,-0.1624717,-0.64
Billy,-0.206,-0.1624707,-0.6249999
Billy,-0.171,-0.1624699,-0.559
Billy,-0.122,-0.1624707,-0.466
Billy,-0.081,-0.1624711,-0.375
Billy,-0.04799999,-0.1624707,-0.28
Billy,-0.03400001,-0.1624706,-0.229
Billy,-0.029,-0.1624707,-0.195
Billy,-0.026,-0.162471,-0.176
Billy,-0.033,-0.1624707,-0.156
Billy,-0.05999999,-0.1624706,-0.12
Billy,-0.09599999,-0.1624707,-0.09499998
Billy,-0.154,-0.1624705,-0.06900001
Billy,-0.204,-0.1624714,-0.058
Billy,-0.269,-0.1624706,-0.044
Billy,-0.3128775,-0.1622574,-0.0336965
Billy,-0.3596238,-0.1589697,-0.01705097
Billy,-0.3826387,-0.1585736,-0.01069938
Billy,-0.4019802,-0.1570379,-0.0137622
Billy,-0.4160088,-0.157757,-0.01971404
Billy,-0.4319988,-0.1564022,-0.02958035
Billy,-0.4559906,-0.1550674,-0.05543754
Billy,-0.4910549,-0.1518942,-0.09811124
Billy,-0.5295353,-0.149102,-0.1554224
Billy,-0.5563724,-0.152728,-0.2034362
Billy,-0.5769515,-0.1539902,-0.2502341
Billy,-0.5865867,-0.1575329,-0.3021616
Billy,-0.5897338,-0.1618514,-0.3373778
Billy,-0.5905318,-0.162045,-0.3804917
Billy,-0.5903869,-0.1635204,-0.4085819
Billy,-0.5590554,-0.1629151,-0.4348985
Billy,-0.5059281,-0.1611799,-0.4718142
Billy,-0.4230787,-0.1622828,-0.4929036
Billy,-0.3680091,-0.1624594,-0.4929958
Billy,-0.3199998,-0.1624705,-0.4629998
Billy,-0.2790563,-0.1618828,-0.4157744
Billy,-0.2425033,-0.159957,-0.3622279
Billy,-0.2031348,-0.1617863,-0.2790288
Billy,-0.1869869,-0.1623913,-0.2449948
Billy,-0.1720006,-0.1624604,-0.2050015
Billy,-0.1629998,-0.1624706,-0.1799997
Billy,-0.156,-0.1624711,-0.1560002
Billy,-0.15,-0.1624706,-0.134
Billy,-0.16,-0.1624707,-0.113
Billy,-0.176,-0.1624706,-0.103
Billy,-0.205,-0.1624715,-0.09600001
Billy,-0.260724,-0.1568435,-0.1072381
Billy,-0.3036056,-0.154517,-0.1256655
Billy,-0.3669049,-0.151454,-0.1780985
Billy,-0.4177422,-0.1518279,-0.2378858
Billy,-0.4624602,-0.1517905,-0.3050138
Billy,-0.4758355,-0.1538029,-0.3392903
Billy,-0.4938069,-0.1546113,-0.3726463
Billy,-0.5021358,-0.1572105,-0.4056026
Billy,-0.4987704,-0.1566084,-0.4388084
Billy,-0.4795614,-0.1587179,-0.4734166
Billy,-0.4401251,-0.1617229,-0.5148336
Billy,-0.3750052,-0.1623293,-0.5549959
Billy,-0.3110003,-0.1624722,-0.5839997
Billy,-0.259,-0.1624705,-0.5989994
Billy,-0.245,-0.1624708,-0.602
Billy,-0.242,-0.1624708,-0.6029999
Billy,-0.235,-0.1624706,-0.604
Billy,-0.228,-0.1624713,-0.602
Billy,-0.208,-0.1624706,-0.565
Billy,-0.155,-0.1624707,-0.447
Billy,-0.12,-0.1624705,-0.347
Billy,-0.105,-0.1624707,-0.284
Billy,-0.095,-0.1624713,-0.231
Billy,-0.09300001,-0.1624707,-0.179
Billy,-0.103,-0.1624705,-0.152
Billy,-0.128,-0.1624707,-0.135
Billy,-0.17,-0.1624714,-0.122
Billy,-0.2612981,-0.157304,-0.106345
Billy,-0.3479321,-0.1532259,-0.1049073
Billy,-0.424175,-0.150671,-0.1019467
Billy,-0.4675944,-0.1496747,-0.1094241
Billy,-0.4909096,-0.1518239,-0.1195377
Billy,-0.5074664,-0.1498259,-0.1335464
Billy,-0.5367035,-0.1509423,-0.1719764
Billy,-0.5719121,-0.1556134,-0.2263293
Billy,-0.5928625,-0.1586907,-0.322304
Billy,-0.6259602,-0.1512126,-0.3949635
Billy,-0.6249089,-0.1544232,-0.466433
Billy,-0.6095851,-0.1587307,-0.515828
Billy,-0.5718245,-0.160691,-0.56822
Billy,-0.5120692,-0.1624294,-0.5999712
Billy,-0.4689991,-0.1623488,-0.6200019
Billy,-0.4249999,-0.1624701,-0.6289969
Billy,-0.4029995,-0.162471,-0.6340002
Billy,-0.378,-0.1624706,-0.6430001
Billy,-0.355,-0.1624705,-0.6520001
Billy,-0.339,-0.1624706,-0.663
Billy,-0.328,-0.1624711,-0.674
Billy,-0.326,-0.1624705,-0.674
Billy,-0.326,-0.1624703,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.6740001
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.6740001
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
Billy,-0.326,-0.1624704,-0.674
