Name, X, Y, Z
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.0212,-0.1624706,-0.207
 Velocity,-0.022,-0.1624708,-0.211
 Velocity,-0.014,-0.1624708,-0.24
 Velocity,-0.001000001,-0.1624707,-0.28
 Velocity,0.019,-0.1624708,-0.326
 Velocity,0.059,-0.1624707,-0.392
 Velocity,0.08699999,-0.1624714,-0.437
 Velocity,0.116,-0.1624707,-0.5
 Velocity,0.133,-0.1624706,-0.564
 Velocity,0.144,-0.1624708,-0.638
 Velocity,0.145,-0.1624707,-0.669
 Velocity,0.145,-0.1624706,-0.7020001
 Velocity,0.143,-0.1624716,-0.7120001
 Velocity,0.139,-0.1624708,-0.719
 Velocity,0.114,-0.1624708,-0.721
 Velocity,0.063,-0.1624707,-0.714
 Velocity,-0.033,-0.1624708,-0.6930001
 Velocity,-0.111,-0.1624714,-0.676
 Velocity,-0.184,-0.1624707,-0.66
 Velocity,-0.22,-0.1624708,-0.6520001
 Velocity,-0.251,-0.1624707,-0.646
 Velocity,-0.273,-0.1624707,-0.6409999
 Velocity,-0.297,-0.1624707,-0.6359999
 Velocity,-0.317,-0.1624714,-0.632
 Velocity,-0.335,-0.1624704,-0.6280001
 Velocity,-0.351,-0.1624716,-0.624
 Velocity,-0.377,-0.1624708,-0.619
 Velocity,-0.409,-0.1624708,-0.6119999
 Velocity,-0.435,-0.1624706,-0.606
 Velocity,-0.456,-0.1624707,-0.6010001
 Velocity,-0.471,-0.1624716,-0.5979999
 Velocity,-0.482,-0.1624707,-0.596
 Velocity,-0.487,-0.1624701,-0.5870001
 Velocity,-0.485,-0.1624705,-0.584
 Velocity,-0.476,-0.1624708,-0.5709999
 Velocity,-0.448,-0.1624707,-0.552
 Velocity,-0.385,-0.1624715,-0.5100001
 Velocity,-0.307,-0.1624706,-0.472
 Velocity,-0.196,-0.1624707,-0.415
 Velocity,-0.112,-0.1624707,-0.37
 Velocity,-0.023,-0.1624707,-0.334
 Velocity,0.025,-0.16247,-0.313
 Velocity,0.05600001,-0.1624708,-0.301
 Velocity,0.068,-0.1624706,-0.291
 Velocity,0.072,-0.1624706,-0.282
 Velocity,0.07400001,-0.1624707,-0.265
 Velocity,0.07799999,-0.1624706,-0.23
 Velocity,0.074,-0.1624707,-0.169
 Velocity,0.059,-0.1624707,-0.119
 Velocity,0.029,-0.1624707,-0.08300001
 Velocity,-0.043,-0.1624715,-0.06
 Velocity,-0.124,-0.1624707,-0.04199999
 Velocity,-0.233,-0.1624707,-0.03499999
 Velocity,-0.2978993,-0.1583052,-0.05181215
 Velocity,-0.3408748,-0.1549276,-0.08584173
 Velocity,-0.3701815,-0.1506845,-0.1241466
 Velocity,-0.4011419,-0.1533705,-0.1777845
 Velocity,-0.4278548,-0.1518081,-0.2367612
 Velocity,-0.4479929,-0.1517067,-0.3290099
 Velocity,-0.4408045,-0.1580744,-0.4333073
 Velocity,-0.4250198,-0.1616353,-0.5150363
 Velocity,-0.3850243,-0.1622339,-0.5710094
 Velocity,-0.2869974,-0.1623726,-0.6300043
 Velocity,-0.1830005,-0.1624674,-0.6530014
 Velocity,-0.1109999,-0.1624707,-0.65
 Velocity,-0.05000001,-0.1624707,-0.596
 Velocity,-0.008000001,-0.1624706,-0.503
 Velocity,0.018,-0.1624707,-0.401
 Velocity,0.026,-0.1624706,-0.33
 Velocity,0.02,-0.1624712,-0.285
 Velocity,-0.014,-0.1624706,-0.229
 Velocity,-0.07400001,-0.1624708,-0.206
 Velocity,-0.192,-0.1624706,-0.212
 Velocity,-0.2712992,-0.1531694,-0.2469746
 Velocity,-0.2924418,-0.1522252,-0.2761222
 Velocity,-0.30242,-0.1529065,-0.3052281
 Velocity,-0.3079002,-0.155801,-0.3439166
 Velocity,-0.2849863,-0.1568455,-0.3890057
 Velocity,-0.2170439,-0.1624257,-0.4198607
 Velocity,-0.1380012,-0.1623953,-0.445002
 Velocity,-0.07999957,-0.1624722,-0.4570005
 Velocity,-0.04399964,-0.162471,-0.4420006
 Velocity,-0.00800002,-0.1624706,-0.4119999
 Velocity,0.006000014,-0.1624703,-0.393
 Velocity,0.01500001,-0.1624712,-0.385
 Velocity,0.02,-0.1624708,-0.381
 Velocity,0.01999999,-0.1624713,-0.376
 Velocity,0.021,-0.1624716,-0.368
 Velocity,0.022,-0.1624706,-0.361
 Velocity,0.016,-0.1624708,-0.345
 Velocity,-0.024,-0.1624705,-0.317
 Velocity,-0.088,-0.1624716,-0.286
 Velocity,-0.173,-0.1624705,-0.245
 Velocity,-0.2318772,-0.1596867,-0.2075974
 Velocity,-0.2608721,-0.1555542,-0.1710297
 Velocity,-0.2844364,-0.1551775,-0.1417921
 Velocity,-0.3244167,-0.1561842,-0.09681611
 Velocity,-0.3706363,-0.1559857,-0.0545381
 Velocity,-0.4067416,-0.1572293,-0.01263954
 Velocity,-0.439016,-0.1621102,0.02100185
 Velocity,-0.4459908,-0.162402,0.02799993
 Velocity,-0.4470007,-0.1624696,0.02900215
 Velocity,-0.444,-0.1624701,0.03400015
 Velocity,-0.438,-0.1624708,0.03599998
 Velocity,-0.4359999,-0.1624701,0.03499997
 Velocity,-0.435,-0.1624709,0.03599999
 Velocity,-0.435,-0.1624706,0.036
 Velocity,-0.435,-0.1624706,0.03600001
 Velocity,-0.435,-0.1624706,0.03600001
 Velocity,-0.435,-0.1624706,0.036
 Velocity,-0.435,-0.1624707,0.03600001
 Velocity,-0.435,-0.1624706,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624706,0.036
 Velocity,-0.435,-0.1624706,0.036
 Velocity,-0.435,-0.1624706,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
 Velocity,-0.435,-0.1624707,0.036
